"feature","solA","pvalue","mz"
"4851",0.223911874373432,0.0427048529618778,850.49383
"1994",0.223825727803642,1.45704844823875e-11,731.53385
"4057",0.222817158066878,1.73832502808628e-08,127.03887
"3859",0.22261909993864,6.1866668098859e-07,576.38921
"3004",0.222110520425044,0.00036461539112715,371.22755
"4450",0.222064553605585,6.44152707252583e-12,221.04213
"4935",0.221961208815943,5.4146120755893e-18,246.06082
"4525",0.221106310491419,2.40123407053301e-10,413.87065
"218",0.220349772514975,3.92722390070917e-07,485.70271
"5536",0.219061487313008,1.08416069771812e-08,85.02824
"644",0.21902758372803,9.2063335297953e-07,349.13088
"412",0.218768666238643,1.68222539790682e-12,207.06519
"5573",0.217293946324378,1.02885121926632e-11,57.93447
"1556",0.21686100729845,5.40192970842392e-06,459.29434
"1787",0.216857157318627,1.4585287160716e-08,663.84263
"2187",0.215735067927177,0.000268283481929572,429.37267
"576",0.215352908876201,4.48557659082389e-16,149.096
"622",0.214549395549997,0.000558714272202068,69.06971
"5416",0.214355516546035,1.75718406040212e-10,80.97351
"1739",0.214029571794976,0.000241125428798825,615.49714
"64",0.213929875016876,8.05982114700224e-19,355.28414
"1929",0.213848486295892,2.65753847024811e-08,351.06946
"2217",0.212810602128632,0.00175818974760736,412.90872
"2866",0.212449014231117,2.91951372875051e-05,534.0457
"3035",0.211828377673961,9.76296996015502e-12,180.10192
"715",0.211235440610234,3.27058722266711e-05,209.08075
"400",0.210536524677445,5.29533530758342e-07,642.35887
"2197",0.210508177184734,1.03796464864541e-24,509.29165
"4020",0.210494123142973,2.3258550114955e-10,434.84729
"1834",0.210251128684654,1.11080217091907e-06,219.10156
"354",0.209972388626622,2.34316675836194e-16,520.23878
"1019",0.209403212376564,0.00219706242578579,123.11669
"823",0.209320596840493,0.00589384955691187,338.21722
"5342",0.209190638178749,2.37456817761746e-12,236.90489
"5360",0.209042925088602,1.24849226035607e-14,74.02346
"1632",0.208402584261255,4.44210169432671e-11,672.41667
"2174",0.207609895318568,0.0146185557564521,233.17497
"1177",0.20709535572726,3.34793831599739e-10,413.30492
"1859",0.206750248532649,8.73672133005448e-15,207.05003
"4620",0.205798794909611,1.86840977386468e-06,241.07056
"1573",0.205275973497573,9.63941825791392e-07,281.17478
"5503",0.205214207551286,7.78061223339268e-07,381.07932
"4997",0.205201490130433,2.15759059284854e-10,490.17668
"384",0.205000006532998,1.14120485748868e-17,161.0962
"3403",0.204950989701977,1.84913250461655e-13,186.95622
"4075",0.204590773976328,1.16108421805193e-07,440.35812
"3049",0.204550222368871,1.06252122359726e-05,626.69245
"2972",0.204442009065533,9.99670007595554e-11,65.96486
"1952",0.204167050170005,0.000242167137360397,623.10542
"670",0.20410966114709,6.2533502831417e-09,279.08659
"1802",0.204078483171431,2.33574977945454e-22,481.16913
"5133",0.203928367627001,9.67714070168458e-05,177.05462
"613",0.201979403949472,1.91945882752679e-07,645.3661
"2681",0.201962811351337,1.06145240946615e-10,613.8931
"2810",0.2018336094691,5.56234344949948e-07,265.21617
"716",0.201005905031761,0.0230173974532282,600.43229
"1130",0.200359528534949,1.65875305034919e-11,432.43686
"1232",0.20021088548318,0.00165067595819419,239.16405
"268",0.199910542905479,2.2906308751726e-10,184.18797
"233",0.199459902497279,5.90103639979508e-10,486.66954
"3077",0.198698756187249,0.0214705722049149,685.81264
"2293",0.198660532437766,1.78201490721384e-06,740.6726
"2241",0.198551323454503,1.60694510878351e-07,151.11174
"734",0.197152004459571,5.04301538388373e-11,305.19733
"946",0.196550068959762,0.0013535886322078,628.19424
"3243",0.195598211694885,1.2909915999624e-08,291.19533
"4871",0.195554808259738,4.56392148872503e-07,158.96128
"5547",0.195462099502292,1.06385286112088e-06,277.21611
"4414",0.195367250434765,2.43649956326469e-05,161.0597
"2611",0.194920676288914,0.000370233767636849,771.53595
"890",0.194660842364172,1.83140502908505e-07,384.01384
"1169",0.194462407370178,0.000348294902141108,592.31695
"2892",0.194184052958476,4.54819000208763e-06,470.25951
"1102",0.194038535556306,1.59553204227755e-12,389.18362
"1045",0.19394028937947,4.51277575151522e-05,410.30518
"1136",0.19390217171246,4.67385320234701e-20,273.00149
"936",0.193454497704312,2.08785708357887e-08,574.37387
"394",0.193320028821077,4.23852117808832e-14,615.24898
"4576",0.193266422513118,2.01110953441088e-05,195.06517
"204",0.192805699693329,6.51670351834555e-08,454.22166
"438",0.192415719958209,0.0191587745641906,594.16076
"2364",0.191811678867595,0.00219104442521474,728.51003
"870",0.191338318144505,6.03652966145318e-09,357.82332
"331",0.190368693743461,4.29840809530857e-07,485.16519
"4504",0.190308626006567,2.61691161872549e-08,111.04394
"1334",0.189656459856878,2.56527251066514e-06,294.93795
"380",0.189611030383046,0.000518305926547313,295.17506
"3929",0.189584681067101,2.71300261804756e-10,130.15894
"809",0.189489655526063,0.031069106763081,577.13431
"5069",0.188862777301506,5.53526861197283e-06,75.04373
"3349",0.188045108835352,1.03233613176621e-09,314.10904
"4177",0.187240273316939,1.67741541662739e-07,297.94398
"3189",0.187237833036525,0.000301164817493973,490.05593
"2840",0.187176250437139,1.59525959371916e-05,96.96046
"1070",0.186728476302881,2.63301708660493e-08,423.09005
"348",0.186443907311225,1.52664094112502e-06,265.05535
"513",0.186199136118634,2.98836375039843e-08,364.72077
"133",0.185820827627209,8.72595507286929e-15,387.18012
"2309",0.185065202280875,5.72172368376549e-06,882.48411
"3600",0.184398254024232,5.59265484193525e-08,484.20253
"4824",0.183893907800686,1.78137508627067e-10,243.02
"1455",0.18386002126949,3.96366373606942e-11,275.20043
"3637",0.183200839941228,1.11555183730127e-12,89.02331
"1083",0.182843797961518,3.65704367386566e-06,462.82773
"60",0.182808411616676,8.92502009818957e-16,124.03917
"1913",0.182693072126693,2.53505136677497e-06,702.21083
"3227",0.182403097392533,0.00010159427944327,539.87713
"4653",0.182129009733363,5.14074562236821e-16,83.04897
"3471",0.181955406498776,0.000637589755946697,270.10046
"1134",0.181793627055248,3.31738795466628e-15,83.06055
"3",0.181607293716554,8.40653038311705e-12,206.04475
"5271",0.181529555154794,0.0197963248193589,225.01589
"3107",0.18149878265937,0.0142414779346983,130.00787
"1611",0.180229142137602,1.50447511809132e-07,303.88385
"1763",0.179906342514531,3.32107924639443e-17,497.91095
"4362",0.179694151354739,4.20593362973904e-06,611.4281
"507",0.179686738790591,7.61399892037892e-08,287.18671
"5240",0.17968282386993,0.0185883499053576,198.14894
"3653",0.179620798470154,2.91046479581233e-10,309.118
"1533",0.179554762074495,0.00394854586013653,717.01401
"2166",0.179524837903068,2.26163556344945e-11,650.91161
"2455",0.179423957283275,0.000227235660190849,299.16173
"4348",0.17938899592595,1.90975567481551e-15,236.93863
"2059",0.178895109707591,0.00427569600291216,267.19535
"1172",0.178815531722578,0.0168571985206661,339.28693
"308",0.178398853812911,2.20516584452992e-07,741.54022
"4213",0.178343092620011,0.000155412601755474,432.28027
"4109",0.177764332197846,6.25878044180338e-07,440.50059
"1679",0.177726858237973,0.000575998575063531,538.12743
"1464",0.177108375708033,0.0039416051668964,53.00185
"3179",0.177090190320117,4.50972725462627e-20,129.13852
"600",0.175626083143178,0.00189503142123176,306.89384
"5030",0.175496247721707,3.75927068562294e-11,350.8854
"2799",0.174588211848343,0.000286012219902868,249.87265
"1229",0.174391863107425,1.12495761276859e-10,172.01139
"3100",0.174252302195615,0.000292572695683465,179.05287
"3090",0.173800572841633,2.29856758276959e-09,103.03918
"21",0.173382907522288,1.79118750844113e-17,146.16516
"462",0.173314422254663,5.19142309507207e-12,445.74759
"4080",0.173011470018533,3.70929040456841e-08,404.20673
"999",0.172410566981543,3.90739412360733e-16,422.08687
"2627",0.172316302136199,0.0306159991879955,523.18703
"151",0.172241200869195,2.5386678858013e-05,275.20046
"271",0.17178420260375,0.00597994884336817,381.55824
"36",0.171715616883239,0.00141143452513407,59.04889
"234",0.171414070893991,2.62561092606354e-07,546.23502
"872",0.171286829540319,4.13156948320243e-08,536.33461
"2883",0.171265921575716,0.00523691009202478,813.88544
"4797",0.171171296549333,1.10939879449719e-07,382.92853
"220",0.171005059064666,0.00175187490483027,479.17781
"914",0.170607349699874,3.26666224240271e-10,505.26439
"476",0.170372004661446,4.64899215729846e-06,609.21755
"586",0.170314710405396,1.43129174012719e-16,589.29825
"2797",0.169698216835904,5.06144547357624e-05,752.16504
"3634",0.169509290791356,0.00333977221500409,293.21096
"1457",0.169257229676815,0.000979314531376606,267.23178
"3014",0.168617935658107,2.04173577116449e-05,412.32098
"899",0.168512898930467,0.00018830908973818,263.20016
"1856",0.168072921101613,0.00595224273391516,625.0991
"1871",0.167495791249507,0.00231941685470474,295.64287
"1937",0.166952404350081,2.2037021570821e-05,701.3719
"505",0.16686492253123,1.41490561301326e-06,289.17964
"1436",0.166784109481103,2.08103362544757e-12,161.97055
"489",0.166360872790659,3.93763893161235e-06,815.58119
"4030",0.166136348006756,1.35308005212777e-06,453.74523
"3602",0.166083255520504,0.00631712799922887,296.18505
"4249",0.165839485852255,7.84376215740268e-05,409.16214
"3158",0.165517726771174,0.01132030633409,811.89976
"929",0.165486836064321,0.0244451690744932,654.79967
"3547",0.165286192831923,0.000343119400040016,415.86956
"3841",0.165256927496925,0.000522573125685468,368.15897
"2829",0.165110541742554,5.11005001307369e-32,184.07337
"2496",0.164688543939243,8.39530245531012e-17,533.30821
"834",0.164609275733381,1.61080159661886e-08,457.7247
"753",0.164439143273844,3.85370381133522e-24,355.1962
"1958",0.164018562753096,2.76113589357488e-18,386.2021
"375",0.16362554463412,1.23826831848123e-08,342.13391
"1069",0.16347831808029,0.00765385525716487,371.10105
"820",0.163346039861363,8.76812965873492e-08,622.16802
"2058",0.163161632864215,3.11631070098047e-05,209.15357
"5027",0.163036634092164,6.82584737536199e-12,525.24647
"4368",0.163011394505039,1.90786527750108e-13,218.10237
"219",0.162885816535034,0.00604148638875841,501.67453
"3977",0.162651582447259,2.62332964758303e-05,233.00565
"2290",0.162562436883589,0.000262238720255219,237.07585
"1945",0.16202529039863,0.0365980712108672,158.08118
"231",0.16193893269574,4.55703352082581e-08,918.41324
"2127",0.161892135306896,6.95674793170647e-07,597.88942
"5331",0.16176900680353,5.0636255424971e-05,129.03957
"1990",0.161561308099862,1.67088517154002e-07,147.05017
"1047",0.161453997772499,9.88829077255035e-16,414.23332
"3130",0.160466659267754,0.00264223329704197,694.48778
"3939",0.160059738396099,2.47821575438953e-05,572.75088
"4355",0.15893181299619,2.77735296952647e-07,556.35907
"2555",0.15868295509646,1.12386201688522e-09,261.03051
"334",0.158269798156015,2.27222016649936e-07,373.22206
"683",0.157708457054469,1.51252466606588e-08,345.29958
"1577",0.157447835070215,0.00972401173770785,130.06491
"1460",0.157433581258415,3.93125598581491e-06,822.30199
"608",0.157148697249857,1.10352411340473e-05,429.29975
"4146",0.157133431107175,1.31420173060518e-08,293.24742
"342",0.156762752855935,0.00991452384376841,389.18278
"5386",0.156515325515024,0.0151980705786886,141.95852
"1101",0.15648705212152,0.000207093237595369,207.13789
"1915",0.156195474326178,2.3021280616202e-11,319.04291
"3028",0.156047933306965,0.000256554077910635,333.23974
"3567",0.156020822251457,2.84180783492008e-13,185.9849
"2839",0.155950402216858,2.32628548136632e-11,196.6494
"1505",0.155844004614883,2.43784467507276e-08,316.17544
"1359",0.155637740215623,0.0018356343326585,291.21704
"1417",0.154796704462927,2.2365867761005e-16,286.95842
"4407",0.15417400570374,0.00505586923737553,299.93268
"3577",0.15314845987716,5.61360204562883e-11,562.85899
"3072",0.152840219953797,1.56405074636839e-06,441.89974
"2297",0.152545551765485,0.00614566264235371,249.22119
"3545",0.151997428134156,0.00281161860796074,109.10089
"266",0.151950223200056,0.0115960054568555,366.08667
"1493",0.151509118498305,0.0235376728406235,471.8222
"2904",0.150398020269518,6.5852401003882e-09,183.06514
"3877",0.149853494385255,0.000149346097301665,607.16225
"2878",0.149709037105991,7.00013549974845e-10,147.06517
"4282",0.149031700309833,0.000487698581625278,112.99965
"2620",0.148720985264023,1.60272798112801e-14,271.15169
"5248",0.148351855014663,1.52070654246985e-14,58.06478
"3098",0.148141360290877,2.1854997666235e-05,259.20564
"1568",0.147945294534719,1.82940539427398e-05,145.02844
"677",0.147200290193887,7.95244505761945e-05,169.12237
"4205",0.147112076826184,0.00101107434563643,210.92336
"263",0.146599878918564,1.65396249250577e-08,719.40027
"3891",0.146521042367217,8.10225640635929e-12,195.91215
"822",0.145600962008996,0.0239024811582477,405.32103
"3852",0.144680559168011,2.82252243421119e-06,705.49601
"3306",0.143580773069553,5.0522086910462e-07,783.56992
"4275",0.14347179515094,8.96064703875916e-05,258.09725
"2441",0.143329126315338,7.04884023357005e-05,171.09974
"959",0.143227954545744,0.00233536376906287,703.21286
"3596",0.142503329007433,0.00387078695877073,670.85929
"5033",0.142257946820627,2.53933543162e-07,257.10192
"5579",0.142244199336298,7.13233870186142e-08,852.50942
"5163",0.141900671097181,0.00058112426589508,205.04955
"4852",0.141282031956169,3.24701055373077e-08,147.06515
"4738",0.141134266123275,1.85119499551247e-05,638.88356
"766",0.140956625032996,3.01941423740108e-10,155.0702
"768",0.14069413076762,1.67771149162838e-06,473.81878
"2889",0.14032120285376,0.0385676675009119,210.14898
"521",0.139483285874195,7.41119161960603e-13,253.12806
"3474",0.139244463243532,0.00116720717916219,564.35901
"2148",0.139226380448813,1.15598274155998e-07,103.05636
"935",0.139136262914199,5.13235156119427e-05,153.09099
"594",0.139048699524587,0.00121526130720695,325.14319
"4375",0.139037891076168,0.0197132327421563,215.12548
"784",0.138511767596327,1.11945112598477e-06,123.04387
"3848",0.138378617997192,0.00186069904908903,448.73727
"2452",0.136689470254103,0.0220339404033247,550.33023
"549",0.136626015251162,0.000662411130817735,215.04003
"3988",0.13606127958794,0.00189682012831934,221.1172
"3708",0.135305270004853,1.4235736574062e-11,866.52464
"1998",0.135275689161789,0.02101074009341,415.25367
