"feature","solA","pvalue","mz"
"73",0.369821973519875,6.93036321612421e-17,265.01028
"387",0.369702024423378,9.01778521700185e-23,87.00888
"808",0.369643636781148,1.05052404293633e-30,257.98325
"141",0.369355249334792,2.1026997314606e-50,337.05851
"850",0.368507539668094,1.18957341371708e-19,314.86583
"968",0.368273792595681,2.52652798803196e-19,662.74707
"674",0.367708545330371,3.66170535141333e-36,161.92554
"524",0.366393077413905,1.00701176698867e-44,187.02487
"897",0.365626914636046,4.01263042169702e-46,1269.27368
"908",0.365060816986171,2.2572139944025e-39,196.88559
"451",0.36412565712779,1.44410882491502e-66,113.06076
"966",0.363645058406716,1.87876383941854e-21,494.82441
"692",0.363094381937186,3.50416347539332e-39,588.90373
"1156",0.361519799474699,2.2881263558353e-47,860.84736
"1002",0.361509720965914,2.84607695932669e-51,997.32402
"369",0.360986154089495,7.57809422574434e-44,943.25453
"662",0.360193779245057,5.85214189289683e-54,239.9031
"534",0.360058207926584,2.82763540081279e-50,167.03506
"905",0.359712856418976,5.7764592284741e-36,125.87311
"179",0.359246600735269,1.69162998515409e-25,338.98304
"962",0.356742113640218,5.98604697022754e-14,692.76612
"62",0.356497873139797,7.90720538931668e-26,177.05584
"937",0.35639923657922,1.22022053238459e-44,196.88548
"1073",0.356002501760882,1.0911772911525e-32,75.00898
"698",0.355194469821076,5.30898840384334e-46,144.92343
"631",0.355152347552677,1.08013898152842e-28,423.05854
"964",0.354992231625904,7.53726358702779e-21,608.80477
"242",0.354554711537216,3.1963556209858e-06,443.11946
"963",0.352454606309709,5.54655223427884e-42,145.93067
"816",0.351720107331835,1.12648469835758e-30,83.93093
"1014",0.348757659426644,1.16155671912819e-29,145.9307
"999",0.348586586882422,1.5206422545443e-36,61.98869
"620",0.347899688853861,7.06712478774748e-43,844.71489
"684",0.347619469742227,1.56166006059022e-36,730.7342
"954",0.347314666918937,1.36178310959098e-21,578.78569
"1164",0.347221962296511,3.5285857730458e-35,386.93931
"538",0.346713682025016,1.70547806576938e-22,149.06089
"810",0.344680413471788,6.24815245052301e-07,517.15634
"868",0.344577414830044,1.98274366800119e-41,352.85362
"1062",0.343197486112052,2.69422202053229e-20,212.92094
"22",0.341956768299955,4.16084004534666e-29,259.0223
"960",0.341201018927931,6.09282192734634e-54,99.92575
"94",0.341029317130298,1.07088712144222e-29,293.12415
"958",0.340960043713489,1.50641215120765e-30,143.93529
"635",0.340835448244287,6.51639049130478e-31,130.0226
"33",0.337422659422832,3.92099367889903e-05,193.05071
"979",0.337347524064842,9.44831474141894e-36,99.92572
"1104",0.337233555612552,5.50795016653264e-34,96.96012
"1152",0.336975358141662,1.62313909014424e-52,356.9994
"1081",0.336420723097262,8.85002977469409e-31,99.92574
"1059",0.335617045626799,3.60622118707832e-47,1098.8034
"719",0.335456905963173,3.5640320925626e-06,134.03736
"784",0.334701662300547,9.95812827363656e-20,944.64997
"649",0.334358895574541,8.00029234855588e-25,85.94658
"1016",0.334149905493433,1.67629772683084e-32,116.92843
"261",0.333566266041733,2.76376928813666e-32,443.15572
"857",0.333218343993501,4.79123693925399e-38,700.7153
"102",0.333194552065053,3.78047813074802e-40,327.08734
"564",0.332630701110225,1.85182734629498e-36,473.03734
"1026",0.332075671549557,5.12767379067591e-26,340.85943
"294",0.330568899711278,2.70986910938715e-44,499.23947
"798",0.330414398932915,1.49509599406925e-24,98.93906
"928",0.329647039557638,5.40681973173464e-35,668.84314
"1145",0.329448117216437,1.13012345419218e-16,390.90036
"952",0.328583578929564,6.41619285581069e-30,96.96101
"1009",0.328505729952602,3.61280942112073e-26,356.92076
"41",0.328167087212661,1.1848783274791e-40,89.02451
"775",0.326078131113978,3.33550086249713e-54,244.96399
"581",0.325510236142745,1.11275499768472e-32,209.93954
"393",0.323971382950196,4.65648233939806e-26,89.0244
"648",0.323254181340091,6.90268728269487e-32,358.94774
"502",0.322482766858511,2.12382457713686e-44,91.05535
"21",0.31891476721582,1.99472744004865e-27,229.01194
"584",0.317539546044566,8.52438067345793e-14,533.18776
"634",0.316466035020793,4.58733709413996e-32,531.87216
"1051",0.316270251913898,2.80927860386873e-44,116.92844
"385",0.315991980645977,1.94098987645496e-35,87.00882
"216",0.315958836916823,1.26570486995581e-36,387.16605
"717",0.315709112436705,1.02226291365633e-39,144.92343
"834",0.315642827992894,2.52398108882348e-27,206.97277
"114",0.315319220924332,1.3705413917715e-21,391.9679
"1151",0.314923814863667,4.06757302220552e-16,296.88226
"986",0.31482273151624,5.49935557375291e-43,115.92054
"1083",0.312863078846069,2.15111844768464e-29,61.98869
"415",0.312586806893638,1.15109033455745e-30,85.02962
"460",0.312094616403751,8.86448423667526e-55,163.06109
"1116",0.311604723545885,1.253206758616e-50,1030.81608
"1011",0.311268994325013,1.53299473244911e-31,145.93068
"883",0.311110435175316,1.52058232644258e-15,61.98871
"470",0.311015370252569,1.76701714013076e-34,165.04038
"411",0.310137202479892,0.000860894424605358,115.00354
"116",0.309657323251235,5.15833105493865e-33,275.02168
"691",0.308576997648871,1.01918683461738e-41,641.76993
"765",0.307986881986077,4.53853556793665e-30,138.98011
"871",0.307550009497643,2.73285686290364e-24,301.97313
"652",0.307251709921575,3.42152027069771e-14,88.01229
"79",0.306974597388624,6.34391260051534e-16,239.05612
"787",0.306914373274224,1.69436470464858e-24,151.88731
"342",0.306642634138121,1.57159067853016e-48,879.17872
"349",0.304376133667464,6.70487804394052e-29,59.01423
"1046",0.304037353112931,4.17227767793453e-31,116.92842
"151",0.302937234639111,2.96288037240149e-50,438.26255
"1078",0.302597373458101,1.77191599248679e-46,116.92843
"1100",0.302273334679266,2.16014977527597e-38,100.93338
"555",0.302049731118717,6.2181196779304e-19,179.03524
"721",0.301695710380101,6.90331177853228e-17,331.9478
"780",0.301639236405558,1.68118170971556e-46,513.12264
"826",0.301496484969807,3.04099773738411e-17,79.95747
"710",0.298879800086228,2.00023490099595e-14,245.94611
"354",0.297712985811804,3.59214083957097e-35,59.01421
"463",0.297070140478185,4.85840491728815e-22,120.99639
"505",0.296933080462047,4.89463587287589e-05,179.05624
"769",0.295607402811537,4.47201769084898e-28,179.8827
"1115",0.293025505183962,1.17961731394636e-23,99.92573
"560",0.292688633780155,1.972820967615e-47,470.93978
"117",0.292101318190747,3.2067766602571e-34,307.00711
"386",0.290842638152254,1.56967429709285e-37,87.00889
"1160",0.290479018938976,4.77602990099797e-31,158.9785
"788",0.29040976830378,1.68085959550306e-40,117.93538
"181",0.29022501977292,2.88122391640363e-09,387.01013
"26",0.289838052874657,6.7232500770965e-23,171.00647
"468",0.288803888532395,1.00871494755923e-14,154.99877
"700",0.288793637274542,1.71807201916616e-35,417.89222
"801",0.288400511399782,7.93336798019466e-43,230.99118
"669",0.287391613994779,3.96717350114401e-28,526.83097
"603",0.286955667167513,1.60095132799385e-15,351.03754
"740",0.286925652475325,3.30244106782959e-34,133.93074
"210",0.286735269641992,2.06906517955849e-19,478.12366
"215",0.284272878393238,1.23078852368508e-09,291.19653
"399",0.28379183189048,1.43428960299535e-43,112.98553
"913",0.2834845232548,5.69247367222686e-13,503.96073
"976",0.282795512688772,1.30555973444977e-09,439.88468
"995",0.282582733792426,6.08018625203671e-33,247.83911
"481",0.282278976921601,1.35435689831896e-39,157.05064
"985",0.282182079463929,1.74383591762115e-39,384.93497
"563",0.281690964782779,1.82101739181282e-13,119.05033
"894",0.280913026892442,2.03739662568263e-22,1133.29886
"663",0.280906590042211,6.86135577082223e-31,133.93071
"875",0.280409592559808,5.27057591371941e-18,358.91846
"78",0.279865416093914,1.40903209194587e-26,360.03372
"821",0.279712528677552,1.29646454715812e-40,352.85368
"736",0.279242431374542,3.08326367908485e-34,100.9324
"437",0.278548955338545,2.74249949392987e-27,111.00872
"998",0.278178818629996,1.03363658971677e-09,130.99844
"975",0.277899848363161,2.99740263441022e-25,192.92898
"1060",0.277432994291514,7.2257202562928e-27,116.92844
"596",0.277073838608631,2.00073066246841e-21,672.90386
"36",0.276359522843634,4.93642000861356e-25,195.0511
"305",0.276184231127888,5.15124342664129e-08,393.13732
"640",0.275818117497905,3.78917864708467e-34,88.98813
"1138",0.274967964567849,9.85131402464313e-34,116.92821
"135",0.274357337997137,1.01207474454429e-27,273.1707
"877",0.273781392314547,5.22687445782576e-14,830.66938
"866",0.273702190094066,1.7255628094234e-11,722.7855
"709",0.273662747969456,7.45870182676304e-30,314.90403
"576",0.273468660528967,1.21670939589361e-30,249.87342
"624",0.27340435640924,4.37957365534973e-28,371.90102
"904",0.272663921467853,3.80498642393625e-16,155.95152
"1142",0.272537856830506,1.21403198584341e-18,502.91837
"1098",0.27236617597552,1.12892801032871e-28,116.92843
"942",0.271422987197699,9.41988949252798e-30,443.8117
"1173",0.271189839450573,1.27437777822483e-23,272.95895
"545",0.271079512467017,3.6576607905945e-34,262.05685
"35",0.271053862921408,3.02738481804178e-23,209.03035
"980",0.27055776704913,3.49224497226211e-08,130.99839
"1175",0.269905087455475,1.46803873441335e-19,79.95752
"849",0.269526941540015,9.75941584857404e-35,99.92574
"544",0.267277951155242,1.34479132333656e-11,262.05685
"328",0.266970488271202,5.44536808197644e-12,629.18366
"365",0.266353263048034,2.87134562151948e-38,409.07707
"58",0.266185727022099,8.33440583911383e-25,289.03315
"344",0.266068210207724,6.7273171705563e-15,581.18757
"730",0.265280263450114,4.01990242490398e-43,101.94082
"778",0.264964005133228,6.99525953335702e-07,669.84511
"1110",0.263762466689557,3.19352259678736e-15,616.89903
"901",0.263618271812466,3.9089844795151e-13,746.70837
"927",0.263444685931384,1.31546688911084e-32,235.92614
"803",0.263176600678963,6.62990739057371e-20,814.69566
"130",0.262521951555894,1.05779678548456e-29,221.15463
"551",0.261711742052609,4.69336643484133e-24,173.11834
"201",0.260719218162144,4.96612712776112e-18,350.04176
"1036",0.260350297715072,2.07752129022008e-28,102.95658
"829",0.260142311873302,5.8139540719619e-26,472.92471
"287",0.259976746800686,7.56219756256963e-15,473.07576
"9",0.259042548771521,8.9155649699403e-08,129.01921
"28",0.258614858733409,6.30403669528944e-25,168.99062
"696",0.258175647573957,6.93174367144352e-42,161.92573
"693",0.25737630673009,1.77570595364079e-23,262.8581
"1129",0.257366121811691,3.92681468270616e-14,429.19487
"864",0.257330891961957,6.39358596955989e-26,488.86985
"934",0.257273922694578,1.5626138524315e-49,365.05173
"93",0.256888762197494,1.14824958008852e-34,357.1037
"811",0.25688671736391,2.51209120659463e-09,748.70686
"705",0.255867479405155,3.24361597058382e-06,776.72743
"832",0.25491746216346,5.74735641843245e-22,334.06266
"678",0.253646165292409,4.61946124878155e-21,197.89206
"436",0.253196722700627,6.00642718960433e-29,111.00872
"526",0.253189746433773,8.70885987629899e-20,241.01185
"414",0.253184497648811,0.00012459302538274,85.02958
"435",0.252401873668553,0.0110546717391328,133.01414
"317",0.252187964856347,3.75266349763029e-36,398.23345
"81",0.251836657215539,5.25494531442057e-25,333.05927
"638",0.251706726027841,6.17830671301023e-14,217.95195
"221",0.251694109315612,0.000402601090091282,293.21217
"575",0.251670035317619,4.37308032166177e-11,333.92664
"118",0.250209255547686,5.61607864674569e-24,307.04779
"227",0.250113514715156,1.03083294745966e-23,327.2176
"1131",0.24997341403878,3.1202435632653e-28,826.8539
"90",0.249822072988345,1.50141935648236e-13,337.0776
"206",0.249745555457878,0.000297182303942123,413.10887
"1096",0.249451562497235,9.39447716794857e-38,99.92573
"283",0.249137040228691,2.97737316525248e-37,497.22395
"20",0.248963234046233,3.1710152804932e-07,191.01982
"1133",0.248020089852853,2.88284115501352e-09,380.84364
"42",0.247482173125251,4.65572776172319e-09,116.07162
"301",0.247069417232145,3.27160936251413e-34,403.30631
"1003",0.24651784078203,3.23530414129708e-08,782.80714
"781",0.246270978558892,6.00338593412889e-23,584.88219
"43",0.244322430162545,8.12817737789644e-34,466.2938
"191",0.244069191654932,0.00987041916279604,367.10332
"34",0.242717321203934,4.60744333908317e-26,209.03034
"172",0.24199047093574,1.12641853920858e-34,365.18167
"815",0.241257989037176,1.89249784231478e-17,470.90179
"200",0.240367561827046,2.07390497698183e-08,332.03079
"543",0.239776898686002,1.10253373274408e-10,242.07974
"24",0.239105886534457,1.06948698361448e-26,184.98581
"49",0.237497893898787,5.15322336576953e-13,300.04899
"647",0.236045748608897,2.79126917431324e-20,63.96272
"23",0.235678029246092,8.08262093487272e-26,258.03847
"707",0.235075989334993,1.22124962376927e-09,88.98809
"1067",0.23474360811237,5.94467027047421e-16,96.96016
"475",0.23340686986473,1.23085980240048e-31,159.02982
"840",0.233202644796078,6.17715625406713e-41,530.3019
"145",0.2323333530723,3.67129948291106e-22,387.15606
"670",0.232059694203623,8.25175973971353e-05,367.78855
"394",0.231936325653019,9.43731966297418e-23,88.04047
"786",0.231870781187688,1.76600339537628e-08,806.74611
"943",0.231839136563506,7.30131154583958e-16,562.81147
"931",0.231282384740623,4.38639168331004e-13,293.98321
"895",0.230905047095304,3.38840428538847e-31,104.95375
"1071",0.230904261064233,6.26893526638878e-33,116.92844
"420",0.230711805817081,1.51759035915055e-23,102.05603
"760",0.229661894826885,6.1745182615423e-09,496.82257
"542",0.228850144902549,4.48066766331203e-19,215.05615
"536",0.228653468618492,2.8081708813801e-25,237.06164
"341",0.228517612938613,6.57402995966834e-23,504.30947
"1158",0.228006407428384,2.60526441079181e-12,500.91963
"284",0.227751935322425,2.76687361801007e-15,450.99726
"572",0.227313843555925,4.47735374999115e-31,95.97612
"892",0.227159034831802,8.41259051867911e-07,447.95866
"449",0.226637787803765,8.48632852988106e-26,97.06583
"189",0.226466789452137,4.10017747717206e-05,453.0858
"880",0.224947693233648,8.34300865052007e-07,537.8611
"491",0.22494278007701,6.42566606327362e-15,223.04599
"1035",0.22454649745025,2.40974109969156e-34,116.92842
"687",0.224263248307381,6.82876318469523e-14,699.91493
"274",0.224040933146553,0.00495017160791275,449.10874
"124",0.223596301030586,1.47628032024377e-23,329.08781
"171",0.22304567988918,4.98686343619616e-21,301.20195
"743",0.222516915719026,1.85822755742936e-14,1000.79889
"622",0.221742956917292,3.33444696046723e-12,144.95953
"1092",0.221111030874381,9.38382529961061e-08,548.76641
"136",0.22041562453253,4.41435811835423e-25,337.19972
"194",0.220347218094682,0.0025867839589772,371.13478
"441",0.219431493678524,7.50328388366387e-31,128.03519
"776",0.219320896244381,8.85490744090723e-11,102.95671
"496",0.2191949470306,5.2736466247168e-39,180.97311
"1140",0.218568359018814,1.14029323976115e-10,252.00247
"143",0.217898554158236,1.27499392996144e-23,233.15468
"806",0.217572541323171,1.25106012877389e-28,343.99491
"185",0.217547301656216,3.03078516306016e-12,451.07029
"552",0.217177408378341,6.72425345162118e-20,326.98892
"1043",0.217046607086095,2.26539259380134e-42,116.92839
"506",0.216914370916229,6.95675321139451e-06,107.05018
"38",0.21683486538475,1.34787493633032e-17,452.27818
"712",0.216272388201564,2.30106434080695e-14,496.86315
"1117",0.214613512762387,1.19874079239979e-15,519.05217
"401",0.212157977768899,1.2945439766421e-19,112.98553
"971",0.211931921612058,8.63339344234724e-20,306.91864
"553",0.211859218986999,7.32381443052517e-19,159.01076
"959",0.211579454006867,1.20671515496518e-24,101.94064
"267",0.211142003152623,4.52613808684178e-15,435.22346
"472",0.210813023654027,6.05897783180763e-11,125.0244
"176",0.210685131979491,1.10902518303481e-16,255.23285
"98",0.209119413696851,0.000158892087762289,306.07645
"300",0.208827919320505,7.22068022097542e-10,369.30082
"250",0.20859466233852,8.32533802073578e-19,383.17104
"177",0.208519191620092,2.12509826370104e-14,397.22058
"916",0.20834451613988,1.00314767497287e-12,134.89458
"870",0.207733010432579,1.39526882489842e-28,99.92573
"658",0.207656564490352,2.20646811827948e-22,672.9954
"708",0.207413193552465,7.62318874613738e-13,262.8582
"103",0.206988703982788,1.27992894331204e-12,451.05693
"1068",0.206667238043774,1.59650989597014e-16,116.92843
"173",0.206538497286375,8.94732132150099e-14,363.21516
"854",0.206227792343304,1.03872430554885e-14,676.79232
"773",0.205788654990852,1.34674754062081e-05,288.9969
"515",0.205642286517451,4.02895272342387e-16,125.09707
"636",0.205455925830354,6.34680857004131e-30,98.93904
"651",0.204820693529596,4.87146490589371e-19,221.83465
"860",0.204407831899229,1.02733771547472e-07,638.82398
"128",0.202975704228797,0.0036737659253123,349.11396
"406",0.202275391717643,6.96250953783573e-06,67.0192
"955",0.20207431954335,5.101415518631e-16,964.81749
"1001",0.201561143221864,3.75009955736647e-05,730.87976
"1091",0.201228759986067,2.86114013655788e-14,99.92574
"637",0.199153297781983,8.9561556456561e-30,469.78101
"510",0.198297998922392,5.17065825623404e-22,245.04308
"230",0.196813970791322,4.91274237430674e-16,329.23318
"753",0.196149556259919,2.22915738515907e-27,101.94075
"1020",0.195632751697223,2.94778057375348e-08,99.92572
"302",0.194381954185567,3.13545775034525e-14,453.0123
"835",0.193490179837951,1.06663931186793e-16,1223.44717
"82",0.193302659963073,1.33927660267372e-21,409.04354
"882",0.193193404473116,5.33626545797541e-05,375.27488
"991",0.192905148838237,4.32419449028549e-11,196.94704
"395",0.192516582962313,1.03184724478076e-17,59.05059
"869",0.192448015643034,0.000645085798343093,303.91191
"889",0.191932390660901,0.000442205197655309,680.89671
"473",0.191905374078665,4.49002037065579e-09,173.00919
"1084",0.191476604184258,8.21098122034104e-12,194.92758
"1094",0.191108473970079,1.94391634344614e-12,116.92842
"168",0.190913062287559,4.39720959703903e-23,413.16635
"618",0.190344793690165,1.45091132529247e-23,129.93618
"164",0.189987430699138,2.6389926362872e-18,299.18627
"402",0.189984991638142,6.3167715033836e-18,112.98553
"639",0.189446897691994,0.000369060662638836,176.91701
"941",0.188513814779673,1.14513150172865e-07,586.84639
"855",0.188402387767322,4.68650294136287e-06,752.8047
"1123",0.188345977177534,2.29997004207801e-06,614.9001
"434",0.188210442392094,4.55024891827945e-07,133.01421
"616",0.187782952681758,4.74279464537432e-08,63.96273
"804",0.186088943251026,4.90508337415321e-07,443.77591
"779",0.185922213802298,2.36081821684174e-26,144.92344
"388",0.185713768905781,0.0112878961902678,57.03495
"1057",0.18450187482087,1.80118107234945e-06,116.92843
"503",0.184025992877991,6.41632221618656e-14,147.06628
"319",0.183951217163858,7.26539714740556e-17,476.27819
"844",0.183937982590762,3.38383375164448e-11,396.8873
"1056",0.183669147285589,2.74793653668668e-19,116.92842
"1006",0.183659461605203,5.71045530985051e-06,716.68915
"25",0.182768518950828,2.70052334638921e-05,168.99043
"799",0.182523112334985,6.25754022017288e-14,197.89186
"331",0.182518564767752,7.65436894533213e-13,526.31496
"1114",0.181955163584089,5.26496770892279e-10,116.92844
"318",0.181380591762721,1.28141557175969e-10,452.00388
"653",0.178916766349223,1.12507352044772e-12,421.07515
"1004",0.177638651758586,7.36076170507463e-20,116.9284
"148",0.176238357690324,5.03906004411053e-13,367.16087
"750",0.176196307788754,1.21617018879862e-08,268.98334
"44",0.176090061276339,2.38115983417914e-05,480.3094
"1122",0.175633583657722,1.18485564260335e-16,116.92841
"609",0.173350887116395,1.96269699621409e-07,144.92328
"891",0.173133672112936,3.14967140186883e-11,235.92612
"469",0.172935384231761,0.00207039309669845,154.99938
"626",0.172417745804028,0.000915005538156005,297.91741
"346",0.171729872021914,0.00102415636115224,621.18239
"234",0.171433591479909,1.90117540346581e-14,478.29374
"862",0.171432877393786,3.21463380791969e-10,216.90941
"169",0.170475084497559,9.85813507305962e-22,269.21214
"202",0.16932851010915,3.55972840103937e-30,381.08417
"994",0.168234248452661,2.1058981311899e-08,728.88034
"887",0.167583873105619,0.000148126238824099,601.93762
"1113",0.167304049561978,0.000142716481928415,464.80501
"243",0.166703722317518,1.23290762268565e-14,309.20706
"139",0.166686536319635,0.000587391422747865,435.9582
"383",0.166342871369006,5.73817360672793e-10,71.01413
"519",0.166277079629208,1.5788477241576e-09,205.07186
"1050",0.166163392215118,2.46393108567357e-17,116.92843
"763",0.164322596676842,7.40716155708051e-17,101.94081
"507",0.163511767111376,1.55738523515212e-14,203.01997
