"feature","solA","pvalue","mz"
"5081",0.294753104681865,6.89360120257911e-12,791.034998100562
"3904",0.293452182420419,1.65624134201796e-31,696.978227197227
"4792",0.29317872907007,2.83984876176969e-12,765.038812199429
"4699",0.292866272071263,8.17348768143111e-06,758.031017213317
"5250",0.29280042663505,3.45135345463387e-09,809.566867904022
"3337",0.292549516819655,0.0102733249639221,658.472607813232
"3791",0.292509994416869,7.95311737711116e-41,688.466084000501
"3994",0.292247002023483,1.01521905433605e-101,702.47832618246
"4118",0.292150406874536,2.89370894108125e-08,710.980070275631
"4440",0.292065573430882,1.34010653778295e-228,736.502157954518
"4532",0.291630549543637,2.21060550754413e-34,744.029323732878
"4726",0.291429635825642,1.62548104919299e-39,759.53688592046
"4364",0.291151738306614,8.35358995643901e-08,730.013600956792
"4379",0.29089450918456,3.53830295957524e-12,731.017200420149
"3053",0.289751982355539,5.36642039426565e-05,639.464840260905
"3211",0.288931445190172,4.01511771073395e-10,650.46063678681
"5306",0.288844054429477,1.8063029235511e-08,816.574510223377
"4694",0.288232034531513,2.16049173806886e-06,757.529194249588
"4803",0.288190830078854,8.14454936804703e-13,765.540328147896
"4752",0.286543652684754,2.7411086968246e-48,761.513385294018
"5112",0.286130085592311,1.52190356583768e-25,794.561347200249
"3131",0.285580867844354,5.10092113400289e-37,644.91427216833
"6208",0.285456305934767,6.72838765779668e-15,958.656147847923
"4104",0.285236906945828,4.19009855284772e-07,710.00808218177
"4494",0.285092504099507,3.97447117382298e-99,740.221102816937
"5341",0.28450448650949,1.35734011768735e-40,819.554910777043
"4397",0.284348725693698,6.03328305017073e-07,732.993385260977
"489",0.284051342202303,3.82544083974392e-10,307.116441550072
"4290",0.283508131366673,1.75786790777336e-13,723.507877432636
"4505",0.283486437992999,4.94972975279814e-33,741.186500864792
"5370",0.283378973607284,1.20545193644143e-28,823.582137921327
"3767",0.283324588447133,2.0551300380197e-52,687.155998242943
"1497",0.283272624378345,2.35424731703173e-28,525.343805530732
"4204",0.283052363697574,4.93774823425228e-26,717.01592977549
"4372",0.283037049124541,5.11886882264546e-05,730.515815848216
"3743",0.282212941234098,5.13571240020665e-15,685.987506866518
"3926",0.282174052278468,0.00319033287034213,698.480700970768
"2259",0.281641362972854,2.52114072335262e-06,585.407057553594
"5343",0.281180700838261,1.20505055407281e-11,820.056396438807
"5025",0.280950815963905,2.45226894505471e-08,786.550017185811
"3958",0.280942045937639,2.38524677226585e-06,700.992767696208
"5119",0.280882305612362,3.05257288009207e-49,795.06331694965
"3642",0.279541223784507,1.91857450859083e-08,678.979592174076
"5288",0.279538319966675,0.0283061652163112,813.590236316878
"523",0.278812409524701,0.0132189847685055,321.168118787469
"4501",0.278655087586078,3.54988295645593e-18,741.004342225458
"4388",0.278548137636857,0.0149426562567549,731.501485318431
"3691",0.278297037035526,1.27264884573054e-07,681.959203030573
"4709",0.277990263309396,3.6540295714813e-05,758.532643568101
"4675",0.27789200362447,2.77358607062357e-62,755.01994834407
"3571",0.277783050615081,0.000366754857913113,674.44986760217
"5358",0.277735976686266,9.03925911373255e-19,822.578820482097
"3550",0.277664142854879,7.30121022295979e-08,672.975334571693
"667",0.277560663695321,2.55353078448083e-23,365.185015800146
"5313",0.27700780768741,1.67295520326865e-66,817.076340211998
"797",0.276511094153009,0.000582648362333727,414.11659074269
"4859",0.275871727542836,0.00366281970069797,769.523861491593
"4143",0.275515053410613,2.97370365178773e-06,712.485329606346
"5618",0.275452128939641,2.53734859137228e-33,855.63158252801
"876",0.275413149329848,5.36374423113632e-05,435.272312036982
"3762",0.275298204805148,2.00081127160456e-15,686.990639364112
"3408",0.275143405178621,7.13382046858862e-76,663.13733982252
"5362",0.274872902174317,1.49665758961703e-18,823.080587152684
"2328",0.274368070651962,4.73050381110558e-06,590.323249500379
"2665",0.274257813676026,3.72823157086263e-69,612.776437591297
"4557",0.274138301874784,5.34221608302197e-17,745.551444738711
"4621",0.273913977325896,0.0224055718417398,750.521320848824
"5064",0.273862835900822,1.11169631592557e-21,789.481758028953
"3810",0.273574470620183,1.6714971064728e-12,689.970400710783
"3794",0.273342961940279,1.26961332820038e-08,688.966934535997
"5298",0.272991682676212,5.98659322776326e-06,815.570853105016
"3203",0.272823063650797,7.81393450266731e-08,649.95883284191
"3505",0.272581945139871,9.49193803882081e-07,670.466665710949
"3826",0.272575269065334,4.70575034871171e-07,690.973466027584
"3817",0.272488398012397,2.70486806578779e-09,690.472341088664
"4056",0.272460528692647,3.63877288281107e-08,706.996964362987
"2802",0.272455379716621,9.17413705627586e-10,621.94115493096
"4787",0.272221719128609,6.02374436428736e-12,764.536728249103
"3676",0.272096715389532,0.000116069830203858,680.987133118851
"3658",0.271911483465067,4.46296503860284e-13,679.982684259525
